order_id,supplier_id,distance_km,transport_mode,order_quantity,warehouse_load,season,delay_history,lead_time_days
6439,S21,1160,Truck,382,0.51,Normal,0.3,31
6440,S50,1897,Truck,3427,0.78,Monsoon,0.43,53
6441,S49,200,Air,3420,0.36,Peak,0.45,19
6442,S38,1434,Train,1710,0.47,Peak,0.21,32
6443,S3,387,Air,3764,0.74,Monsoon,0.14,32
6444,S15,1418,Train,2691,0.87,Peak,0.15,33
6445,S28,738,Truck,3720,0.31,Monsoon,0.43,24
6446,S21,1868,Truck,1304,0.24,Peak,0.56,48
6447,S34,532,Train,2387,0.78,Peak,0.56,23
6448,S41,168,Train,1179,0.39,Normal,0.31,8
6449,S33,77,Ship,2716,0.73,Monsoon,0.04,12
6450,S36,1780,Ship,4959,0.19,Peak,0.22,25
6451,S31,570,Air,2263,0.45,Peak,0.03,34
6452,S23,1008,Train,4366,0.79,Monsoon,0.12,25
6453,S44,775,Air,3708,0.26,Normal,0.33,45
6454,S28,1958,Train,4911,0.97,Normal,0.5,42
6455,S20,288,Truck,3717,0.38,Peak,0.09,14
6456,S39,198,Truck,3875,0.55,Peak,0.08,13
6457,S19,615,Ship,1372,0.46,Monsoon,0.2,15
6458,S32,605,Air,1701,0.59,Monsoon,0.15,39
6459,S8,136,Ship,4754,0.83,Peak,0.14,9
6460,S29,499,Train,1739,0.44,Normal,0.22,14
6461,S45,1521,Train,2427,0.21,Monsoon,0.57,34
6462,S32,316,Truck,2770,0.83,Monsoon,0.06,16
6463,S21,1283,Train,3742,0.7,Monsoon,0.49,33
6464,S31,1594,Air,3793,0.48,Monsoon,0.25,90
6465,S8,1103,Air,4783,0.5,Peak,0.01,58
6466,S10,220,Train,2606,0.21,Monsoon,0.12,11
6467,S49,923,Ship,4179,0.79,Monsoon,0.47,23
6468,S46,533,Air,1435,0.96,Normal,0.43,37
6469,S46,1760,Ship,104,0.19,Monsoon,0.25,28
6470,S21,368,Air,2188,0.53,Peak,0.36,29
6471,S18,1015,Ship,2676,0.3,Peak,0.44,21
6472,S16,1984,Train,4598,0.96,Peak,0.54,44
6473,S1,1994,Ship,1447,0.51,Monsoon,0.42,31
6474,S15,1163,Ship,2093,0.95,Normal,0.23,20
6475,S8,426,Train,1899,0.63,Monsoon,0.23,17
6476,S40,1887,Truck,3465,0.48,Normal,0.04,43
6477,S27,1242,Truck,3892,0.6,Monsoon,0.36,38
6478,S6,692,Air,3371,0.46,Normal,0.53,44
6479,S31,1673,Ship,612,0.31,Monsoon,0.53,29
6480,S48,1800,Train,4701,0.28,Monsoon,0.24,35
6481,S15,1497,Train,1621,0.57,Peak,0.27,32
6482,S20,1225,Air,112,0.91,Normal,0.03,68
6483,S37,1153,Truck,2280,0.49,Monsoon,0.05,30
6484,S48,1810,Truck,930,0.22,Peak,0.39,45
6485,S6,446,Train,3518,0.73,Monsoon,0.06,15
6486,S42,1129,Air,4409,0.39,Monsoon,0.05,63
6487,S12,1245,Truck,3542,0.82,Peak,0.56,38
6488,S17,1939,Truck,1699,0.82,Monsoon,0.2,51
6489,S34,1117,Train,1928,0.47,Normal,0.52,27
6490,S33,639,Truck,3362,0.4,Normal,0.34,21
6491,S39,616,Ship,4772,0.48,Monsoon,0.05,15
6492,S26,1575,Ship,1630,0.93,Peak,0.15,27
6493,S7,1640,Air,3324,0.49,Normal,0.15,89
6494,S3,1871,Truck,2290,0.72,Normal,0.36,47
6495,S29,246,Ship,3598,0.86,Monsoon,0.27,13
6496,S11,12,Truck,1121,0.17,Normal,0.05,3
6497,S47,271,Train,607,0.14,Monsoon,0.27,11
6498,S13,938,Train,3467,0.61,Monsoon,0.42,27
6499,S36,787,Ship,2158,0.31,Normal,0.0,11
6500,S28,864,Air,4643,0.74,Normal,0.37,53
6501,S5,1621,Air,4516,0.73,Normal,0.26,89
6502,S46,86,Train,4174,0.23,Monsoon,0.16,10
6503,S34,18,Truck,3059,0.28,Peak,0.35,11
6504,S42,1030,Ship,3485,0.19,Normal,0.44,18
6505,S44,1717,Truck,2718,0.78,Monsoon,0.54,48
6506,S1,309,Air,485,0.71,Normal,0.12,23
6507,S19,141,Train,2637,0.69,Peak,0.55,13
6508,S10,930,Train,700,0.39,Monsoon,0.35,23
6509,S29,705,Ship,4928,0.62,Peak,0.26,17
6510,S46,419,Ship,625,0.56,Monsoon,0.56,17
6511,S2,10,Ship,2730,0.9,Peak,0.42,15
6512,S30,1684,Truck,4840,0.6,Normal,0.32,42
6513,S14,602,Truck,4936,0.42,Peak,0.39,22
6514,S24,1832,Air,702,0.12,Normal,0.08,93
6515,S35,1176,Air,567,0.42,Monsoon,0.47,70
6516,S40,459,Ship,3044,0.42,Monsoon,0.41,17
6517,S15,1698,Air,4138,0.42,Normal,0.5,94
6518,S44,73,Truck,295,0.47,Peak,0.48,13
6519,S6,1952,Truck,2964,0.57,Peak,0.6,51
6520,S43,1643,Truck,1252,0.53,Peak,0.31,44
6521,S6,420,Truck,303,0.97,Peak,0.04,17
6522,S38,836,Air,3750,0.14,Normal,0.26,46
6523,S4,711,Ship,4597,0.52,Monsoon,0.51,18
6524,S8,1931,Truck,2585,0.5,Monsoon,0.15,48
6525,S25,1146,Train,2317,0.66,Peak,0.17,25
6526,S38,462,Ship,2167,0.99,Monsoon,0.28,18
6527,S46,456,Train,3758,0.85,Normal,0.44,17
6528,S26,1198,Air,1153,0.37,Peak,0.32,70
6529,S7,1172,Train,1383,0.32,Peak,0.13,25
6530,S34,57,Truck,2136,0.79,Monsoon,0.38,12
6531,S50,1201,Ship,3202,0.86,Monsoon,0.55,24
6532,S19,1668,Truck,2940,0.92,Monsoon,0.33,47
6533,S19,1295,Train,872,0.94,Normal,0.29,29
6534,S49,199,Ship,3247,0.9,Peak,0.58,18
6535,S26,1561,Ship,2447,0.14,Normal,0.31,22
6536,S44,244,Air,224,0.62,Peak,0.12,21
6537,S10,1504,Ship,1753,0.57,Normal,0.46,24
6538,S43,1760,Ship,2660,0.67,Normal,0.59,28
6539,S46,1743,Train,312,0.7,Peak,0.53,38
6540,S5,1185,Air,727,0.63,Monsoon,0.52,73
6541,S12,252,Ship,471,0.33,Peak,0.14,10
6542,S39,1181,Train,2519,0.95,Peak,0.5,32
6543,S46,347,Ship,1146,0.4,Peak,0.14,11
6544,S35,997,Air,3965,0.35,Normal,0.5,60
6545,S37,335,Truck,2049,0.2,Peak,0.31,14
6546,S29,1497,Truck,1242,0.57,Peak,0.35,40
6547,S22,70,Ship,2060,0.39,Peak,0.19,6
6548,S30,244,Air,3135,0.52,Normal,0.12,18
6549,S3,410,Ship,1698,0.83,Normal,0.01,12
6550,S43,367,Truck,3096,0.11,Peak,0.33,16
6551,S5,200,Train,4988,0.56,Normal,0.44,14
6552,S32,1888,Air,4825,0.49,Monsoon,0.53,108
6553,S47,1157,Truck,1734,0.45,Peak,0.54,33
6554,S43,185,Ship,1417,0.38,Monsoon,0.46,17
6555,S44,14,Air,2899,0.52,Peak,0.31,12
6556,S7,207,Ship,1397,0.47,Monsoon,0.43,13
6557,S19,1840,Air,632,0.14,Normal,0.51,99
6558,S28,906,Ship,2009,0.89,Normal,0.01,16
6559,S3,154,Train,1394,0.65,Monsoon,0.57,17
6560,S42,293,Train,3856,0.47,Normal,0.39,11
6561,S49,806,Train,3607,0.64,Monsoon,0.2,23
6562,S44,743,Train,4847,0.81,Monsoon,0.3,23
6563,S49,53,Air,4626,0.38,Peak,0.09,9
6564,S37,994,Ship,544,0.6,Normal,0.51,20
6565,S36,1479,Truck,4039,0.77,Normal,0.18,38
6566,S32,273,Train,618,0.33,Monsoon,0.18,12
6567,S7,1639,Air,4042,0.55,Monsoon,0.52,96
6568,S28,1168,Air,3438,0.28,Normal,0.11,64
6569,S13,446,Truck,315,0.99,Monsoon,0.2,21
6570,S50,1880,Truck,1566,0.32,Monsoon,0.2,45
6571,S18,625,Truck,1575,0.44,Monsoon,0.41,22
6572,S14,1748,Air,1095,0.5,Peak,0.59,99
6573,S23,1725,Train,4329,0.33,Peak,0.16,32
6574,S25,475,Ship,2623,0.55,Peak,0.28,14
6575,S16,1529,Air,212,0.79,Peak,0.49,89
6576,S31,393,Truck,3596,0.77,Normal,0.21,17
6577,S31,1780,Train,3791,0.25,Monsoon,0.25,36
6578,S19,1653,Train,2170,0.38,Monsoon,0.32,35
6579,S34,516,Ship,4854,0.66,Monsoon,0.2,14
6580,S15,860,Ship,2615,0.22,Peak,0.42,20
6581,S14,507,Truck,3385,0.31,Normal,0.38,16
6582,S8,1247,Truck,1865,0.71,Peak,0.2,34
6583,S2,1870,Train,4296,0.99,Normal,0.25,37
6584,S2,500,Truck,2395,0.56,Normal,0.04,15
6585,S25,919,Truck,4183,0.49,Monsoon,0.25,29
6586,S6,144,Ship,1857,0.61,Peak,0.0,9
6587,S19,1631,Ship,542,0.36,Monsoon,0.51,28
6588,S2,971,Air,1213,0.21,Peak,0.03,55
6589,S17,1503,Truck,3195,0.44,Normal,0.28,38
6590,S29,1252,Truck,2965,0.66,Normal,0.29,33
6591,S35,17,Train,3843,0.95,Peak,0.15,11
6592,S40,531,Truck,2798,0.35,Monsoon,0.11,18
6593,S31,710,Truck,3909,0.82,Monsoon,0.56,29
6594,S19,1086,Air,1847,0.75,Peak,0.6,68
6595,S6,1078,Truck,565,0.36,Normal,0.39,30
6596,S36,1600,Truck,2663,0.62,Peak,0.5,44
6597,S44,1202,Ship,938,0.36,Peak,0.2,19
6598,S14,994,Ship,3947,0.64,Monsoon,0.37,23
6599,S49,405,Train,1423,0.21,Monsoon,0.13,14
6600,S47,590,Truck,1767,0.16,Monsoon,0.25,20
6601,S39,858,Train,1748,0.66,Peak,0.58,25
6602,S7,747,Truck,2565,0.58,Peak,0.2,25
6603,S4,482,Train,4604,0.32,Peak,0.25,15
6604,S10,877,Air,704,0.1,Normal,0.29,47
6605,S34,1657,Ship,4698,0.71,Monsoon,0.39,29
6606,S1,954,Truck,4142,0.89,Peak,0.13,29
6607,S47,1174,Train,2218,0.38,Monsoon,0.55,31
6608,S23,1666,Truck,3293,0.17,Peak,0.19,42
6609,S33,856,Ship,2382,0.43,Normal,0.17,14
6610,S3,933,Train,3636,0.38,Peak,0.12,21
6611,S49,423,Ship,2366,0.66,Monsoon,0.21,15
6612,S30,1395,Truck,2934,0.82,Normal,0.34,36
6613,S2,1754,Truck,4858,0.44,Normal,0.25,41
6614,S30,1043,Ship,3518,0.29,Peak,0.52,22
6615,S27,808,Air,2066,0.83,Monsoon,0.15,50
6616,S5,275,Train,4184,0.93,Normal,0.27,14
6617,S28,483,Train,4258,0.81,Monsoon,0.41,21
6618,S43,843,Ship,3757,0.62,Peak,0.16,17
6619,S25,1148,Air,725,0.2,Normal,0.11,61
6620,S16,979,Ship,3047,0.77,Normal,0.02,15
6621,S42,1930,Air,865,0.83,Normal,0.34,107
6622,S35,1776,Train,727,0.73,Normal,0.27,34
6623,S2,26,Train,793,0.34,Monsoon,0.53,12
6624,S12,1308,Truck,3244,0.17,Monsoon,0.31,35
6625,S21,354,Truck,4779,0.23,Normal,0.5,14
6626,S50,1661,Truck,3935,0.61,Monsoon,0.33,43
6627,S31,1090,Train,3732,0.51,Peak,0.32,25
6628,S12,1173,Train,1629,0.42,Peak,0.46,27
6629,S43,271,Train,2588,0.28,Peak,0.01,10
6630,S28,1397,Train,3804,0.74,Peak,0.47,32
6631,S17,745,Ship,601,0.49,Peak,0.11,15
6632,S11,279,Air,2610,0.57,Normal,0.56,25
6633,S10,1499,Air,2769,0.93,Peak,0.0,84
6634,S11,813,Ship,4885,0.33,Peak,0.22,15
6635,S50,371,Ship,483,0.92,Monsoon,0.47,17
6636,S14,1848,Train,715,0.61,Normal,0.47,38
6637,S41,138,Ship,2336,0.73,Monsoon,0.05,10
6638,S26,248,Train,1943,0.68,Normal,0.15,11
6639,S27,553,Ship,2318,0.82,Normal,0.1,12
6640,S49,572,Truck,2192,0.77,Peak,0.06,22
6641,S13,1260,Train,1936,0.69,Monsoon,0.54,31
6642,S39,1613,Ship,3379,0.57,Normal,0.55,26
6643,S5,646,Ship,2940,0.31,Normal,0.57,16
6644,S41,1296,Train,1918,0.79,Monsoon,0.02,28
6645,S45,1984,Train,3788,0.45,Monsoon,0.43,40
6646,S46,1759,Train,2105,0.45,Peak,0.16,34
6647,S22,231,Truck,3809,0.95,Monsoon,0.31,18
6648,S44,979,Truck,4867,0.84,Normal,0.21,28
6649,S32,1194,Truck,614,0.44,Monsoon,0.42,37
6650,S14,1546,Truck,628,0.1,Peak,0.19,38
6651,S47,1226,Air,4834,0.42,Normal,0.32,70
6652,S48,1916,Air,4202,0.5,Normal,0.6,106
6653,S37,673,Truck,4162,0.88,Normal,0.17,22
6654,S48,16,Train,2926,0.81,Peak,0.47,11
6655,S29,1218,Truck,3210,0.98,Peak,0.23,37
6656,S9,86,Air,1170,0.5,Peak,0.39,14
6657,S33,645,Train,1661,0.55,Normal,0.54,21
6658,S4,1956,Train,3859,0.76,Monsoon,0.06,39
6659,S32,710,Ship,2809,0.21,Normal,0.49,15
6660,S15,982,Train,2944,0.1,Monsoon,0.15,21
6661,S21,390,Train,3695,0.92,Monsoon,0.23,18
6662,S37,689,Air,1664,0.39,Peak,0.22,43
6663,S33,217,Truck,3798,0.16,Monsoon,0.01,10
6664,S21,1416,Train,3426,0.96,Peak,0.23,31
6665,S41,417,Train,2574,0.13,Normal,0.24,11
6666,S36,804,Truck,2059,0.64,Monsoon,0.48,28
6667,S4,1741,Truck,1780,0.54,Normal,0.25,41
6668,S44,68,Ship,3863,0.32,Normal,0.54,9
6669,S2,450,Truck,3126,0.13,Normal,0.55,17
6670,S31,1542,Truck,1746,0.43,Monsoon,0.58,44
6671,S1,624,Ship,4745,0.62,Normal,0.5,17
6672,S23,1569,Ship,2235,0.28,Monsoon,0.51,28
6673,S36,543,Air,3403,0.6,Peak,0.59,40
6674,S47,738,Ship,3307,0.68,Monsoon,0.54,23
6675,S9,1927,Train,106,0.65,Normal,0.11,34
6676,S9,1202,Truck,4015,0.27,Monsoon,0.25,33
6677,S20,940,Truck,3788,0.17,Normal,0.27,23
6678,S43,1092,Air,2498,0.9,Normal,0.28,63
6679,S24,58,Truck,3297,0.42,Peak,0.22,9
6680,S1,1969,Ship,2216,0.3,Monsoon,0.03,26
6681,S45,910,Truck,251,0.25,Normal,0.12,22
6682,S34,1968,Train,232,0.33,Normal,0.31,36
6683,S7,908,Ship,1470,0.43,Normal,0.45,17
6684,S16,939,Air,223,0.91,Normal,0.55,59
6685,S43,800,Train,4966,0.22,Normal,0.59,22
6686,S20,349,Truck,4225,0.55,Monsoon,0.23,17
6687,S19,1472,Train,2024,0.2,Normal,0.39,30
6688,S5,624,Truck,4464,0.97,Peak,0.26,24
6689,S18,196,Air,1101,0.89,Peak,0.44,21
6690,S4,48,Ship,2383,0.13,Peak,0.58,10
6691,S19,1325,Train,926,0.47,Peak,0.12,27
6692,S21,1675,Truck,4848,0.56,Peak,0.18,43
6693,S7,869,Ship,1092,0.74,Normal,0.18,16
6694,S30,753,Ship,2511,0.64,Normal,0.06,12
6695,S20,1239,Ship,1400,0.33,Normal,0.23,18
6696,S41,245,Truck,2808,0.48,Normal,0.31,13
6697,S45,1291,Air,1694,0.56,Peak,0.06,72
6698,S42,1921,Truck,663,0.84,Peak,0.47,53
6699,S35,98,Air,3045,0.69,Monsoon,0.27,15
6700,S26,1297,Ship,552,0.91,Monsoon,0.42,27
6701,S37,1552,Train,3908,0.45,Monsoon,0.48,36
6702,S48,806,Train,3217,0.49,Monsoon,0.54,24
6703,S11,1936,Truck,2579,0.63,Monsoon,0.6,51
6704,S40,1205,Truck,3424,0.54,Monsoon,0.27,36
6705,S25,1142,Train,3534,0.83,Normal,0.54,29
6706,S15,902,Air,4744,0.3,Monsoon,0.42,55
6707,S28,748,Train,2656,0.92,Monsoon,0.59,27
6708,S42,1426,Truck,4839,0.63,Normal,0.47,41
6709,S3,292,Truck,3547,0.53,Monsoon,0.06,15
6710,S6,503,Truck,4248,0.84,Monsoon,0.54,23
6711,S18,1933,Ship,2583,0.45,Monsoon,0.29,28
6712,S22,630,Air,2996,0.82,Monsoon,0.12,41
6713,S36,878,Truck,1796,0.8,Normal,0.41,27
6714,S1,627,Truck,4547,0.55,Peak,0.12,21
6715,S21,1010,Truck,2996,0.82,Peak,0.26,32
6716,S22,705,Truck,1867,0.15,Monsoon,0.31,23
6717,S24,1292,Train,4870,0.29,Normal,0.04,24
6718,S20,1870,Train,3379,0.89,Monsoon,0.3,40
6719,S15,1676,Train,3320,0.26,Monsoon,0.08,33
6720,S28,32,Ship,3287,0.18,Monsoon,0.33,7
6721,S1,1025,Train,1385,0.81,Normal,0.44,25
6722,S9,1604,Ship,2625,0.69,Peak,0.4,26
6723,S19,75,Air,4510,0.41,Monsoon,0.12,12
6724,S4,1802,Truck,4328,0.59,Monsoon,0.41,49
6725,S13,814,Train,1294,0.65,Peak,0.38,23
6726,S21,1770,Air,2367,0.48,Normal,0.49,97
6727,S5,362,Truck,2926,0.1,Normal,0.01,11
6728,S11,1016,Truck,1657,0.33,Monsoon,0.58,34
6729,S50,1089,Ship,3709,0.11,Peak,0.25,17
6730,S41,894,Train,1754,0.15,Peak,0.44,23
6731,S50,1892,Air,3378,0.84,Monsoon,0.28,106
6732,S34,314,Truck,1861,0.9,Peak,0.3,16
6733,S1,1792,Air,1495,0.46,Monsoon,0.34,101
6734,S43,246,Air,412,0.61,Monsoon,0.28,22
6735,S10,1603,Ship,4757,0.45,Peak,0.11,23
6736,S48,1127,Truck,1532,0.7,Peak,0.53,36
6737,S31,1966,Truck,3709,0.91,Peak,0.31,53
6738,S21,1700,Air,1251,0.8,Peak,0.16,95
6739,S49,244,Train,2753,0.46,Monsoon,0.53,15
6740,S5,978,Ship,3248,0.43,Peak,0.39,19
6741,S8,1953,Train,4503,0.93,Monsoon,0.19,41
6742,S43,928,Train,1867,0.3,Normal,0.11,17
6743,S32,734,Train,4202,0.35,Peak,0.4,21
6744,S3,1842,Train,1912,0.83,Monsoon,0.03,38
6745,S18,1750,Ship,162,0.73,Normal,0.0,23
6746,S22,457,Truck,4545,0.14,Monsoon,0.2,17
6747,S3,1736,Train,789,0.71,Normal,0.01,32
6748,S2,1837,Train,1012,0.31,Monsoon,0.48,40
6749,S14,685,Air,4460,0.33,Normal,0.15,39
6750,S4,451,Ship,4034,0.47,Normal,0.04,9
6751,S42,358,Train,1764,0.84,Normal,0.2,13
6752,S20,490,Truck,4657,0.95,Monsoon,0.54,25
6753,S15,1457,Air,1665,0.58,Monsoon,0.55,86
6754,S13,1334,Ship,3427,0.74,Monsoon,0.33,25
6755,S17,1216,Air,3604,0.52,Monsoon,0.47,76
6756,S43,301,Ship,3293,0.22,Peak,0.16,9
6757,S1,13,Truck,974,0.74,Peak,0.43,13
6758,S15,1241,Air,2474,0.48,Peak,0.04,69
6759,S8,874,Ship,4104,0.84,Monsoon,0.46,23
6760,S45,1692,Truck,1819,0.83,Peak,0.03,44
6761,S39,185,Truck,1209,0.37,Monsoon,0.01,13
6762,S30,1743,Train,3454,0.55,Normal,0.24,34
6763,S39,1647,Air,654,0.46,Normal,0.1,89
6764,S5,831,Train,1421,0.56,Peak,0.23,20
6765,S37,1165,Truck,4120,0.4,Monsoon,0.0,30
6766,S18,1236,Ship,3837,0.48,Normal,0.5,22
6767,S44,1440,Air,117,0.37,Peak,0.29,79
6768,S32,764,Air,2527,0.67,Normal,0.54,49
6769,S48,1296,Ship,278,0.43,Monsoon,0.34,26
6770,S19,218,Train,4169,0.64,Monsoon,0.45,16
6771,S5,161,Air,812,0.51,Normal,0.02,12
6772,S43,1098,Truck,1089,0.65,Peak,0.5,35
6773,S50,1083,Truck,2521,0.33,Monsoon,0.37,33
6774,S40,792,Ship,1634,0.63,Peak,0.03,14
6775,S41,870,Ship,3149,0.79,Peak,0.56,23
6776,S46,136,Ship,449,0.67,Monsoon,0.35,13
6777,S19,455,Air,2757,0.19,Peak,0.25,29
6778,S14,1657,Air,3344,0.68,Peak,0.17,92
6779,S22,527,Air,2418,0.72,Peak,0.22,36
6780,S3,597,Air,2631,0.75,Normal,0.12,39
6781,S23,420,Truck,3619,0.9,Monsoon,0.39,23
6782,S2,516,Air,1392,0.47,Normal,0.01,29
6783,S46,1882,Train,2536,0.16,Normal,0.48,34
6784,S37,1648,Truck,2733,0.87,Normal,0.09,40
6785,S5,692,Truck,3871,0.29,Monsoon,0.29,25
6786,S17,775,Truck,3033,0.91,Peak,0.56,29
6787,S48,271,Air,3857,0.56,Normal,0.08,21
6788,S38,1840,Truck,3390,0.73,Normal,0.12,43
6789,S12,377,Train,4799,0.78,Peak,0.59,18
6790,S4,1641,Train,3798,0.45,Monsoon,0.43,35
6791,S37,734,Ship,4286,0.3,Monsoon,0.27,17
6792,S17,331,Truck,2004,0.74,Normal,0.06,12
6793,S50,577,Truck,4436,0.76,Normal,0.02,16
6794,S10,605,Ship,1558,0.4,Monsoon,0.02,14
6795,S17,137,Train,4179,0.6,Peak,0.4,11
6796,S49,67,Air,4310,0.87,Peak,0.59,18
6797,S1,97,Ship,743,0.67,Normal,0.04,7
6798,S32,932,Truck,1090,0.77,Monsoon,0.22,30
6799,S23,697,Air,4751,0.26,Monsoon,0.59,47
6800,S42,1749,Ship,2778,0.37,Peak,0.11,24
6801,S7,448,Truck,1351,0.83,Monsoon,0.26,21
6802,S50,1244,Truck,3151,0.92,Peak,0.3,35
6803,S17,210,Ship,2396,0.63,Normal,0.01,9
6804,S19,431,Truck,1656,0.54,Peak,0.51,20
6805,S19,1551,Train,4762,0.38,Peak,0.55,34
6806,S34,1655,Train,1447,0.82,Peak,0.52,37
6807,S4,1032,Truck,2901,0.79,Normal,0.55,31
6808,S43,1192,Ship,3714,0.79,Monsoon,0.49,25
6809,S37,98,Air,3327,0.76,Peak,0.26,16
6810,S38,905,Truck,3901,0.36,Normal,0.43,27
6811,S50,397,Air,4777,0.17,Peak,0.03,26
6812,S4,1967,Train,3874,0.98,Monsoon,0.36,44
6813,S4,597,Truck,981,0.74,Monsoon,0.34,24
6814,S46,1314,Truck,4195,0.12,Normal,0.37,32
6815,S24,1252,Train,2343,0.98,Normal,0.22,31
6816,S22,1016,Train,2376,0.58,Monsoon,0.2,24
6817,S17,434,Ship,3506,0.19,Normal,0.19,10
6818,S25,325,Train,4669,0.24,Peak,0.57,16
6819,S6,1767,Ship,4136,0.84,Peak,0.54,30
6820,S29,178,Ship,81,0.93,Normal,0.31,12
6821,S36,469,Ship,1370,0.83,Monsoon,0.22,16
6822,S33,37,Truck,3956,0.72,Normal,0.2,9
6823,S20,1023,Air,216,0.79,Monsoon,0.46,63
6824,S10,1729,Train,4073,0.87,Peak,0.53,40
6825,S32,1030,Ship,488,0.59,Monsoon,0.17,21
6826,S19,443,Truck,2096,0.16,Normal,0.51,18
6827,S39,578,Truck,2220,0.21,Normal,0.39,17
6828,S25,569,Ship,4793,0.35,Monsoon,0.16,13
6829,S20,419,Air,585,0.68,Peak,0.35,34
6830,S27,303,Air,315,0.78,Monsoon,0.2,24
6831,S4,960,Air,3140,0.53,Monsoon,0.46,59
6832,S34,128,Truck,191,0.72,Monsoon,0.18,12
6833,S14,819,Truck,992,0.72,Normal,0.36,25
6834,S50,332,Train,3585,0.54,Monsoon,0.27,16
6835,S49,1720,Truck,1100,0.17,Peak,0.01,41
6836,S34,299,Ship,4034,0.2,Monsoon,0.58,16
6837,S24,331,Train,1296,0.7,Monsoon,0.49,18
6838,S40,1273,Train,532,0.81,Normal,0.11,26
6839,S40,1021,Train,2553,0.89,Monsoon,0.4,29
6840,S46,384,Truck,1535,0.58,Normal,0.55,18
6841,S2,1812,Truck,3931,0.62,Monsoon,0.29,46
6842,S49,1337,Truck,4622,0.21,Monsoon,0.53,38
6843,S22,667,Air,1996,0.99,Peak,0.41,48
6844,S39,1937,Truck,3405,0.96,Peak,0.55,52
6845,S10,1304,Truck,3728,0.99,Normal,0.05,35
6846,S34,812,Ship,4574,0.33,Normal,0.16,15
6847,S24,1107,Air,4277,1.0,Normal,0.14,64
6848,S9,1983,Truck,3760,0.5,Peak,0.3,49
6849,S21,606,Ship,890,0.9,Normal,0.41,17
6850,S46,1554,Train,1748,0.98,Peak,0.58,39
6851,S33,118,Air,3620,0.35,Monsoon,0.59,17
6852,S39,1223,Train,2852,0.44,Normal,0.11,25
6853,S17,1785,Train,4475,0.94,Monsoon,0.12,37
6854,S45,1035,Truck,2998,0.51,Normal,0.17,27
6855,S48,688,Truck,958,0.75,Peak,0.4,27
6856,S2,1204,Ship,430,0.86,Normal,0.52,24
6857,S8,548,Truck,3044,0.78,Peak,0.22,21
6858,S5,950,Ship,2848,0.16,Peak,0.47,18
6859,S34,1543,Truck,4741,0.75,Peak,0.59,45
6860,S33,1345,Truck,1271,0.67,Normal,0.17,34
6861,S32,66,Air,3114,0.16,Peak,0.08,9
6862,S32,760,Truck,3731,0.16,Monsoon,0.16,25
6863,S44,40,Train,1884,0.14,Peak,0.34,9
6864,S41,1974,Train,2747,0.23,Monsoon,0.11,36
6865,S18,1682,Truck,4317,0.62,Normal,0.31,43
6866,S50,1701,Air,4071,0.52,Normal,0.27,93
6867,S42,248,Ship,2598,0.58,Monsoon,0.32,13
6868,S11,1058,Air,4544,0.43,Normal,0.47,63
6869,S20,648,Air,3069,0.1,Normal,0.54,40
6870,S6,1052,Air,4181,0.15,Normal,0.57,61
6871,S12,760,Truck,673,0.57,Normal,0.19,21
6872,S21,1467,Train,4283,0.69,Monsoon,0.12,32
6873,S20,474,Ship,593,0.11,Peak,0.16,13
6874,S40,1497,Air,3468,0.98,Monsoon,0.04,86
6875,S24,795,Air,138,0.91,Peak,0.02,49
6876,S11,1433,Air,2570,0.23,Monsoon,0.05,78
6877,S26,501,Train,157,0.44,Normal,0.22,13
6878,S3,463,Truck,2331,0.85,Normal,0.17,16
6879,S18,1660,Air,705,0.2,Normal,0.26,89
6880,S35,1371,Truck,574,0.96,Peak,0.49,42
6881,S40,1520,Ship,919,0.63,Peak,0.3,26
6882,S17,1734,Ship,868,0.51,Peak,0.25,27
6883,S32,1635,Train,1565,0.2,Monsoon,0.07,29
6884,S9,1028,Ship,1710,0.56,Peak,0.37,22
6885,S19,1771,Ship,1316,0.89,Monsoon,0.55,33
6886,S36,1382,Train,101,0.79,Normal,0.03,27
6887,S31,1233,Air,221,0.1,Normal,0.43,70
6888,S17,642,Ship,2541,0.16,Normal,0.01,10
6889,S40,1053,Ship,2216,0.35,Monsoon,0.5,22
6890,S13,1886,Train,194,0.43,Monsoon,0.51,42
6891,S32,1956,Truck,4528,0.2,Normal,0.18,44
6892,S39,853,Air,2978,0.43,Normal,0.53,51
6893,S7,489,Air,4550,0.2,Peak,0.58,35
6894,S44,940,Ship,3874,0.99,Normal,0.28,17
6895,S12,1997,Air,3416,0.88,Peak,0.33,111
6896,S34,627,Ship,2099,0.14,Peak,0.57,17
6897,S15,1157,Truck,1488,0.3,Peak,0.58,34
6898,S16,162,Truck,745,0.68,Monsoon,0.43,16
6899,S23,287,Air,2528,0.99,Monsoon,0.37,29
6900,S18,720,Truck,4758,0.73,Peak,0.2,24
6901,S37,347,Truck,3348,0.71,Peak,0.01,15
6902,S3,206,Train,3671,0.45,Monsoon,0.33,13
6903,S9,1063,Ship,4960,0.59,Monsoon,0.31,23
6904,S17,199,Ship,936,0.59,Normal,0.44,11
6905,S2,1964,Air,969,0.39,Monsoon,0.13,106
6906,S42,385,Ship,4430,0.64,Peak,0.58,18
6907,S15,349,Air,3819,0.55,Peak,0.54,29
6908,S38,607,Air,551,0.24,Monsoon,0.12,37
6909,S28,1642,Ship,312,0.58,Monsoon,0.42,29
6910,S10,1140,Truck,780,0.29,Normal,0.52,32
